"Time (EpSec),""Range (km)"""
4111415.831,2396.434514
4154895.083,2395.561638
4154915.000,2273.672703
4154935.000,2153.063723
4154955.000,2034.627561
4154975.000,1918.827412
4154995.000,1806.230329
4155015.000,1697.532686
4155035.000,1593.590034
4155055.000,1495.449710
4155075.000,1404.381683
4155095.000,1321.898318
4155115.000,1249.746366
4155135.000,1189.847664
4155155.000,1144.163220
4155175.000,1114.470438
4155195.000,1102.083096
4155215.000,1107.594384
4155235.000,1130.747090
4155255.000,1170.491619
4155275.000,1225.204222
4155295.000,1292.969752
4155315.000,1371.833395
4155335.000,1459.971333
4155355.000,1555.777682
4155375.000,1657.889715
4155395.000,1765.176760
4155415.000,1876.712363
4155435.000,1991.741689
4155455.000,2109.650344
4155475.000,2229.937120
4155495.000,2352.191377
4155497.704,2368.851731
4160916.682,2396.710519
4160936.000,2298.917490
4160956.000,2201.830657
4160976.000,2109.596138
4160996.000,2022.919605
4161016.000,1942.584151
4161036.000,1869.443145
4161056.000,1804.403641
4161076.000,1748.397843
4161096.000,1702.340871
4161116.000,1667.075851
4161136.000,1643.310731
4161156.000,1631.555700
4161176.000,1632.072299
4161196.000,1644.845378
4161216.000,1669.584726
4161236.000,1705.755701
4161256.000,1752.631744
4161276.000,1809.357739
4161296.000,1875.012608
4161316.000,1948.663183
4161336.000,2029.404983
4161356.000,2116.389651
4161376.000,2208.840354
4161396.000,2306.058169
4161410.001,2376.617560
4195639.825,2370.098767
4195659.000,2245.644885
4195679.000,2116.948020
4195699.000,1989.666986
4195719.000,1864.154129
4195739.000,1740.853657
4195759.000,1620.331599
4195779.000,1503.316118
4195799.000,1390.750855
4195819.000,1283.863067
4195839.000,1184.244442
4195859.000,1093.932321
4195879.000,1015.457455
4195899.000,951.790454
4195919.000,906.088329
4195939.000,881.171474
4195959.000,878.820099
4195979.000,899.211387
4195999.000,940.858385
4196019.000,1001.093952
4196039.000,1076.778127
4196059.000,1164.872869
4196079.000,1262.747937
4196099.000,1368.266840
4196119.000,1479.752909
4196139.000,1595.911222
4196159.000,1715.746191
4196179.000,1838.490438
4196199.000,1963.548492
4196219.000,2090.454032
4196239.000,2218.838016
4196259.000,2348.405115
4196266.457,2396.967517
4201788.315,2374.798238
4201808.000,2310.396911
4201828.000,2251.350066
4201848.000,2199.273662
4201868.000,2154.689631
4201888.000,2118.084036
4201908.000,2089.885221
4201928.000,2070.441938
4201948.000,2060.003359
4201968.000,2058.703731
4201988.000,2066.553542
4202008.000,2083.438802
4202028.000,2109.128175
4202048.000,2143.287208
4202068.000,2185.497472
4202088.000,2235.278479
4202108.000,2292.109655
4202128.000,2355.450717
4202138.365,2390.658175
4239779.699,2393.876506
4239799.000,2294.513014
4239819.000,2195.159507
4239839.000,2100.042536
4239859.000,2009.813721
4239879.000,1925.208443
4239899.000,1847.045171
4239919.000,1776.217296
4239939.000,1713.673991
4239959.000,1660.387346
4239979.000,1617.303962
4239999.000,1585.282701
4240019.000,1565.024367
4240039.000,1557.004491
4240059.000,1561.422556
4240079.000,1578.179443
4240099.000,1606.889131
4240119.000,1646.921478
4240139.000,1697.465507
4240159.000,1757.600016
4240179.000,1826.359284
4240199.000,1902.786148
4240219.000,1985.969863
4240239.000,2075.069298
4240259.000,2169.324299
4240279.000,2268.058518
4240298.978,2370.559482
4245736.604,2397.080613
4245756.000,2279.789452
4245776.000,2161.018060
4245796.000,2044.887786
4245816.000,1931.930545
4245836.000,1822.790397
4245856.000,1718.247073
4245876.000,1619.241086
4245896.000,1526.897053
4245916.000,1442.538544
4245936.000,1367.683438
4245956.000,1304.003817
4245976.000,1253.232989
4245996.000,1217.009625
4246016.000,1196.670324
4246036.000,1193.034931
4246056.000,1206.254109
4246076.000,1235.779320
4246096.000,1280.468571
4246116.000,1338.783453
4246136.000,1409.007127
4246156.000,1489.425384
4246176.000,1578.446061
4246196.000,1674.659775
4246216.000,1776.857469
4246236.000,1884.022214
4246256.000,1995.308418
4246276.000,2110.016908
4246296.000,2227.570392
4246316.000,2347.491626
4246320.148,2372.623405
4280521.855,2372.739172
4280541.000,2257.984409
4280561.000,2140.380043
4280581.000,2025.559681
4280601.000,1914.081979
4280621.000,1806.621952
4280641.000,1703.994196
4280661.000,1607.176743
4280681.000,1517.331467
4280701.000,1435.813653
4280721.000,1364.158591
4280741.000,1304.029746
4280761.000,1257.112953
4280781.000,1224.951427
4280801.000,1208.740514
4280821.000,1209.131443
4280841.000,1226.110216
4280861.000,1259.000584
4280881.000,1306.589376
4280901.000,1367.324546
4280921.000,1439.519527
4280941.000,1521.515661
4280961.000,1611.785547
4280981.000,1708.982912
4281001.000,1811.954672
4281021.000,1919.730742
4281041.000,2031.503389
4281061.000,2146.603350
4281081.000,2264.476710
4281101.000,2384.664302
4281103.047,2397.079047
4286538.974,2370.485031
4286558.000,2271.870186
4286578.000,2171.893179
4286598.000,2076.274934
4286618.000,1985.684505
4286638.000,1900.877457
4286658.000,1822.694780
4286678.000,1752.053518
4286698.000,1689.925787
4286718.000,1637.302770
4286738.000,1595.142414
4286758.000,1564.302733
4286778.000,1545.468094
4286798.000,1539.080294
4286818.000,1545.289118
4286838.000,1563.934641
4286858.000,1594.565609
4286878.000,1636.489261
4286898.000,1688.840599
4286918.000,1750.656194
4286938.000,1820.940747
4286958.000,1898.719146
4286978.000,1983.072300
4286998.000,2073.157897
4287018.000,2168.219557
4287038.000,2267.587788
4287058.000,2370.675816
4287062.426,2393.939482
4324706.248,2390.476468
4324726.000,2326.716041
4324746.000,2268.441360
4324766.000,2217.021676
4324786.000,2172.973648
4324806.000,2136.779896
4324826.000,2108.868129
4324846.000,2089.589794
4324866.000,2079.200796
4324886.000,2077.846281
4324906.000,2085.551752
4324926.000,2102.221467
4324946.000,2127.644732
4324966.000,2161.508875
4324986.000,2203.417327
4325006.000,2252.910253
4325026.000,2309.485860
4325046.000,2372.620225
4325046.730,2375.041087
4330573.723,2396.942196
4330593.000,2271.514712
4330613.000,2142.424559
4330633.000,2014.657003
4330653.000,1888.543705
4330673.000,1764.502143
4330693.000,1643.063677
4330713.000,1524.911493
4330733.000,1410.931282
4330753.000,1302.277025
4330773.000,1200.451398
4330793.000,1107.391967
4330813.000,1025.535651
4330833.000,957.800889
4330853.000,907.389813
4330873.000,877.318864
4330893.000,869.715273
4330913.000,885.162616
4330933.000,922.498055
4330953.000,979.206706
4330973.000,1052.138669
4330993.000,1138.151265
4331013.000,1234.480046
4331033.000,1338.862738
4331053.000,1449.519714
4331073.000,1565.077239
4331093.000,1684.481395
4331113.000,1806.922282
4331133.000,1931.773561
4331153.000,2058.546451
4331173.000,2186.855478
4331193.000,2316.393187
4331201.237,2370.041649
4365433.202,2376.790344
4365453.000,2278.553030
4365473.000,2183.695481
4365493.000,2093.888770
4365513.000,2009.856135
4365533.000,1932.394310
4365553.000,1862.363494
4365573.000,1800.667482
4365593.000,1748.221373
4365613.000,1705.906501
4365633.000,1674.514173
4365653.000,1654.684108
4365673.000,1646.846473
4365693.000,1651.178956
4365713.000,1667.588138
4365733.000,1695.719456
4365753.000,1734.993660
4365773.000,1784.661301
4365793.000,1843.864214
4365813.000,1911.694181
4365833.000,1987.241766
4365853.000,2069.632469
4365873.000,2158.050146
4365893.000,2251.749808
4365913.000,2350.062283
4365922.203,2396.684370
4371341.585,2368.847775
4371361.000,2249.453126
4371381.000,2128.289817
4371401.000,2009.372001
4371421.000,1893.176400
4371441.000,1780.288232
4371461.000,1671.428155
4371481.000,1567.483838
4371501.000,1469.544298
4371521.000,1378.931815
4371541.000,1297.220894
4371561.000,1226.225589
4371581.000,1167.929113
4371601.000,1124.329187
4371621.000,1097.192487
4371641.000,1087.757103
4371661.000,1096.477367
4371681.000,1122.919875
4371701.000,1165.861844
4371721.000,1223.543401
4371741.000,1293.965622
4371761.000,1375.138665
4371781.000,1465.239143
4371801.000,1562.682767
4371821.000,1666.138158
4371841.000,1774.508494
4371861.000,1886.899665
4371881.000,2002.585858
4371901.000,2120.977759
4371921.000,2241.595472
4371941.000,2364.046231
4371946.109,2395.582535
4415424.846,2396.405618
4415444.000,2271.809020
4415464.000,2142.657072
4415484.000,2014.723765
4415504.000,1888.321497
4415524.000,1763.843897
4415544.000,1641.792833
4415564.000,1522.815256
4415584.000,1407.753100
4415604.000,1297.709324
4415624.000,1194.131170
4415644.000,1098.904660
4415664.000,1014.436704
4415684.000,943.667560
4415704.000,889.911130
4415724.000,856.407937
4415744.000,845.589515
4415764.000,858.324046
4415784.000,893.604812
4415804.000,948.910604
4415824.000,1020.974664
4415844.000,1106.503184
4415864.000,1202.597027
4415884.000,1306.893508
4415904.000,1417.545448
4415924.000,1533.136658
4415944.000,1652.587906
4415964.000,1775.075002
4415984.000,1899.964147
4416004.000,2026.763227
4416024.000,2155.085859
4416044.000,2284.625064
4416056.913,2368.790911
4421510.228,2395.614180
4421530.000,2325.069649
4421550.000,2260.136969
4421570.000,2202.263484
4421590.000,2152.042556
4421610.000,2110.040652
4421630.000,2076.772410
4421650.000,2052.674236
4421670.000,2038.078769
4421690.000,2033.193571
4421710.000,2038.086860
4421730.000,2052.682739
4421750.000,2076.766367
4421770.000,2109.998505
4421790.000,2151.936990
4421810.000,2202.062458
4421830.000,2259.804763
4421850.000,2324.567819
4421866.146,2381.562839
4450390.625,2382.793169
4450410.000,2322.986676
4450430.000,2268.111459
4450450.000,2220.744794
4450470.000,2181.401823
4450490.000,2150.545099
4450510.000,2128.561913
4450530.000,2115.742853
4450550.000,2112.264509
4450570.000,2118.178310
4450590.000,2133.407332
4450610.000,2157.751259
4450630.000,2190.899112
4450650.000,2232.447659
4450670.000,2281.923289
4450690.000,2338.804654
4450707.808,2395.242096
4456175.573,2368.897797
4456195.000,2241.817280
4456215.000,2111.953192
4456235.000,1983.317688
4456255.000,1856.227307
4456275.000,1731.082913
4456295.000,1608.398529
4456315.000,1488.841065
4456335.000,1373.284652
4456355.000,1262.883314
4456375.000,1159.163495
4456395.000,1064.129665
4456415.000,980.355176
4456435.000,910.989237
4456455.000,859.556786
4456475.000,829.420549
4456495.000,822.932554
4456515.000,840.638769
4456535.000,881.069951
4456555.000,941.281851
4456575.000,1017.742035
4456595.000,1107.055567
4456615.000,1206.332918
4456635.000,1313.274692
4456655.000,1426.113140
4456675.000,1543.508693
4456695.000,1664.448638
4456715.000,1788.163720
4456735.000,1914.064436
4456755.000,2041.694024
4456775.000,2170.694248
4456795.000,2300.780581
4456809.635,2396.527294
4500291.220,2395.389029
4500311.000,2276.191194
4500331.000,2157.644472
4500351.000,2041.491377
4500371.000,1928.224308
4500391.000,1818.441450
4500411.000,1712.870423
4500431.000,1612.394656
4500451.000,1518.079982
4500471.000,1431.196106
4500491.000,1353.222809
4500511.000,1285.825720
4500531.000,1230.782015
4500551.000,1189.839991
4500571.000,1164.513748
4500591.000,1155.848738
4500611.000,1164.227868
4500631.000,1189.294272
4500651.000,1230.024255
4500671.000,1284.918666
4500691.000,1352.237145
4500711.000,1430.204775
4500731.000,1517.154551
4500751.000,1611.603320
4500771.000,1712.277321
4500791.000,1818.106609
4500811.000,1928.203999
4500831.000,2041.838585
4500851.000,2158.409393
4500871.000,2277.421668
4500886.158,2368.993489
4506304.275,2396.798560
4506324.000,2293.666118
4506344.000,2192.997604
4506364.000,2096.864978
4506384.000,2005.964474
4506404.000,1921.080249
4506424.000,1843.081937
4506444.000,1772.913204
4506464.000,1711.567883
4506484.000,1660.050532
4506504.000,1619.320591
4506524.000,1590.222946
4506544.000,1573.413309
4506564.000,1569.291051
4506584.000,1577.954210
4506604.000,1599.187998
4506624.000,1632.489531
4506644.000,1677.122519
4506664.000,1732.189062
4506684.000,1796.703638
4506704.000,1869.658233
4506724.000,1950.072165
4506744.000,2037.025660
4506764.000,2129.678657
4506784.000,2227.278514
4506804.000,2329.159980
4506812.948,2375.969292
4541035.512,2370.374862
4541055.000,2244.651894
4541075.000,2116.850762
4541095.000,1990.587155
4541115.000,1866.235222
4541135.000,1744.265254
4541155.000,1625.274080
4541175.000,1510.025302
4541195.000,1399.501375
4541215.000,1294.968021
4541235.000,1198.046750
4541255.000,1110.780431
4541275.000,1035.655881
4541295.000,975.518993
4541315.000,933.300215
4541335.000,911.512163
4541355.000,911.630458
4541375.000,933.646360
4541395.000,976.069653
4541415.000,1036.379530
4541435.000,1111.643984
4541455.000,1199.019809
4541475.000,1296.024735
4541495.000,1400.620713
4541515.000,1511.190465
4541535.000,1626.471742
4541555.000,1745.484820
4541575.000,1867.468203
4541595.000,1991.826681
4541615.000,2118.091208
4541635.000,2245.888604
4541655.000,2374.918867
4541658.408,2397.008064
4547162.864,2373.963223
4547182.000,2304.635471
4547202.000,2238.103065
4547222.000,2178.194896
4547242.000,2125.491488
4547262.000,2080.557243
4547282.000,2043.917634
4547302.000,2016.034094
4547322.000,1997.278442
4547342.000,1987.910004
4547362.000,1988.058217
4547382.000,1997.713636
4547402.000,2016.728352
4547422.000,2044.826081
4547442.000,2081.620113
4547462.000,2126.636805
4547482.000,2179.341138
4547502.000,2239.161877
4547522.000,2305.513962
4547542.000,2377.817118
4547545.569,2391.300287
4585179.516,2393.551950
4585199.000,2296.875297
4585219.000,2201.578563
4585239.000,2110.859319
4585259.000,2025.380743
4585279.000,1945.879343
4585299.000,1873.159459
4585319.000,1808.079682
4585339.000,1751.528517
4585359.000,1704.387920
4585379.000,1667.484703
4585399.000,1641.533348
4585419.000,1627.076846
4585439.000,1624.435826
4585459.000,1633.676106
4585479.000,1654.601874
4585499.000,1686.776432
4585519.000,1729.565469
4585539.000,1782.193351
4585559.000,1843.802312
4585579.000,1913.505716
4585599.000,1990.430559
4585619.000,2073.747367
4585639.000,2162.688704
4585659.000,2256.558257
4585679.000,2354.733119
4585682.235,2370.977511
4591126.924,2397.087774
4591146.000,2280.017374
4591166.000,2159.219555
4591186.000,2040.818228
4591206.000,1925.312537
4591226.000,1813.311548
4591246.000,1705.559814
4591266.000,1602.966365
4591286.000,1506.634621
4591306.000,1417.887484
4591326.000,1338.276824
4591346.000,1269.559864
4591366.000,1213.620041
4591386.000,1172.312778
4591406.000,1147.237335
4591426.000,1139.475504
4591446.000,1149.379844
4591466.000,1176.498206
4591486.000,1219.669684
4591506.000,1277.247731
4591526.000,1347.361238
4591546.000,1428.134824
4591566.000,1517.833057
4591586.000,1614.931546
4591606.000,1718.135164
4591626.000,1826.365838
4591646.000,1938.736349
4591666.000,2054.520294
4591686.000,2173.123383
4591706.000,2294.058419
4591718.752,2372.199964
4625921.104,2373.193939
4625941.000,2256.045077
4625961.000,2140.848702
4625981.000,2028.716656
4626001.000,1920.242232
4626021.000,1816.135709
4626041.000,1717.244441
4626061.000,1624.571380
4626081.000,1539.287349
4626101.000,1462.728963
4626121.000,1396.371390
4626141.000,1341.763024
4626161.000,1300.413122
4626181.000,1273.635347
4626201.000,1262.372011
4626221.000,1267.044401
4626241.000,1287.479252
4626261.000,1322.939742
4626281.000,1372.248513
4626301.000,1433.958922
4626321.000,1506.523899
4626341.000,1588.428172
4626361.000,1678.272753
4626381.000,1774.816668
4626401.000,1876.988093
4626421.000,1983.876936
4626441.000,2094.718262
4626461.000,2208.872441
4626481.000,2325.805477
4626492.988,2397.039185
4631923.307,2370.146899
4631943.000,2264.777972
4631963.000,2161.224215
4631983.000,2061.719308
4632003.000,1966.919353
4632023.000,1877.576144
4632043.000,1794.540951
4632063.000,1718.760985
4632083.000,1651.264282
4632103.000,1593.128609
4632123.000,1545.430556
4632143.000,1509.174734
4632163.000,1485.208372
4632183.000,1474.134348
4632203.000,1476.240380
4632223.000,1491.462420
4632243.000,1519.392693
4632263.000,1559.329738
4632283.000,1610.357029
4632303.000,1671.431525
4632323.000,1741.465075
4632343.000,1819.388748
4632363.000,1904.196594
4632383.000,1994.970863
4632403.000,2090.892477
4632423.000,2191.241582
4632443.000,2295.392006
4632461.421,2394.213710
4670116.808,2389.715325
4670136.000,2335.471924
4670156.000,2285.508102
4670176.000,2242.711726
4670196.000,2207.525783
4670216.000,2180.341461
4670236.000,2161.479924
4670256.000,2151.175612
4670276.000,2149.563356
4670296.000,2156.670586
4670316.000,2172.415911
4670336.000,2196.613955
4670356.000,2228.986162
4670376.000,2269.175877
4670396.000,2316.766119
4670416.000,2371.297919
4670417.640,2376.061335
4675965.983,2396.892671
4675985.000,2272.658225
4676005.000,2142.957909
4676025.000,2014.488688
4676045.000,1887.565712
4676065.000,1762.586435
4676085.000,1640.058104
4676105.000,1520.635330
4676125.000,1405.171023
4676145.000,1294.783894
4676165.000,1190.943585
4676185.000,1095.567127
4676205.000,1011.102101
4676225.000,940.536620
4676245.000,887.229697
4676265.000,854.444790
4676285.000,844.591877
4676305.000,858.466894
4676325.000,894.962557
4676345.000,951.465907
4676365.000,1024.651026
4676385.000,1111.199007
4676405.000,1208.208640
4676425.000,1313.326540
4676445.000,1424.718590
4676465.000,1540.981506
4676485.000,1661.047300
4676505.000,1784.101015
4676525.000,1909.516224
4676545.000,2036.806616
4676565.000,2165.590363
4676585.000,2295.564055
4676596.355,2369.791992
4710837.095,2377.437522
4710857.000,2282.426877
4710877.000,2191.684774
4710897.000,2106.333472
4710917.000,2027.097981
4710937.000,1954.763175
4710957.000,1890.159143
4710977.000,1834.136968
4710997.000,1787.533480
4711017.000,1751.126086
4711037.000,1725.580628
4711057.000,1711.398860
4711077.000,1708.873643
4711097.000,1718.060960
4711117.000,1738.774505
4711137.000,1770.603974
4711157.000,1812.953281
4711177.000,1865.090728
4711197.000,1926.202161
4711217.000,1995.439904
4711237.000,2071.962608
4711257.000,2154.964370
4711277.000,2243.693443
4711297.000,2337.462374
4711309.140,2396.571052
4716730.730,2368.766450
4716750.000,2248.668541
4716770.000,2125.664133
4716790.000,2004.693861
4716810.000,1886.204072
4716830.000,1770.746458
4716850.000,1659.006308
4716870.000,1551.836985
4716890.000,1450.299779
4716910.000,1355.705327
4716930.000,1269.647078
4716950.000,1194.008181
4716970.000,1130.911446
4716990.000,1082.575557
4717010.000,1051.054768
4717030.000,1037.889726
4717050.000,1043.774289
4717070.000,1068.384555
4717090.000,1110.459556
4717110.000,1168.090196
4717130.000,1239.078831
4717150.000,1321.240278
4717170.000,1412.588511
4717190.000,1511.417692
4717210.000,1616.312406
4717230.000,1726.121282
4717250.000,1839.916926
4717270.000,1956.954740
4717290.000,2076.636112
4717310.000,2198.477839
4717330.000,2322.087502
4717341.804,2395.738122
4760818.987,2396.302337
4760838.000,2273.281572
4760858.000,2144.893929
4760878.000,2017.807063
4760898.000,1892.347482
4760918.000,1768.925588
4760938.000,1648.062900
4760958.000,1530.428816
4760978.000,1416.889626
4760998.000,1308.572083
4761018.000,1206.941175
4761038.000,1113.884060
4761058.000,1031.774467
4761078.000,963.461219
4761098.000,912.088255
4761118.000,880.655186
4761138.000,871.342763
4761158.000,884.859372
4761178.000,920.199289
4761198.000,974.982940
4761218.000,1046.142944
4761238.000,1130.567497
4761258.000,1225.489118
4761278.000,1328.626330
4761298.000,1438.175560
4761318.000,1552.740166
4761338.000,1671.246534
4761358.000,1792.868672
4761378.000,1916.967429
4761398.000,2043.043937
4761418.000,2170.704810
4761438.000,2299.636387
4761448.652,2368.735199
4766892.808,2395.862673
4766912.000,2321.748479
4766932.000,2250.486855
4766952.000,2185.936787
4766972.000,2128.736078
4766992.000,2079.514778
4767012.000,2038.870355
4767032.000,2007.339184
4767052.000,1985.366420
4767072.000,1973.277778
4767092.000,1971.256841
4767112.000,1979.331636
4767132.000,1997.372393
4767152.000,2025.101028
4767172.000,2062.110880
4767192.000,2107.893287
4767212.000,2161.867486
4767232.000,2223.410029
4767252.000,2291.881309
4767272.000,2366.647175
4767275.587,2380.675771
4795804.666,2383.870156
4795824.000,2331.541795
4795844.000,2284.601674
4795864.000,2245.453887
4795884.000,2214.533810
4795904.000,2192.207869
4795924.000,2178.754453
4795944.000,2174.348324
4795964.000,2179.050239
4795984.000,2192.803368
4796004.000,2215.436749
4796024.000,2246.675634
4796044.000,2286.157040
4796064.000,2333.448745
4796084.000,2388.069410
4796086.320,2394.855239
4801568.356,2369.014924
4801588.000,2240.229666
4801608.000,2110.047558
4801628.000,1981.060853
4801648.000,1853.580730
4801668.000,1728.001722
4801688.000,1604.830509
4801708.000,1484.725766
4801728.000,1368.553005
4801748.000,1257.458526
4801768.000,1152.964674
4801788.000,1057.080628
4801808.000,972.401773
4801828.000,902.127760
4801848.000,849.870078
4801868.000,819.105077
4801888.000,812.288428
4801908.000,830.009295
4801928.000,870.759570
4801948.000,931.501654
4801968.000,1008.602651
4801988.000,1098.590432
4802008.000,1198.527940
4802028.000,1306.091657
4802048.000,1419.504534
4802068.000,1537.425877
4802088.000,1658.845828
4802108.000,1782.999600
4802128.000,1909.302549
4802148.000,2037.302570
4802168.000,2166.645645
4802188.000,2297.050954
4802203.183,2396.614069
4845687.731,2395.202690
4845707.000,2281.064064
4845727.000,2164.753044
4845747.000,2051.066036
4845767.000,1940.522933
4845787.000,1833.749926
4845807.000,1731.500717
4845827.000,1634.678712
4845847.000,1544.356995
4845867.000,1461.790156
4845887.000,1388.407974
4845907.000,1325.777730
4845927.000,1275.520374
4845947.000,1239.172553
4845967.000,1218.003821
4845987.000,1212.825908
4846007.000,1223.851151
4846027.000,1250.653367
4846047.000,1292.246681
4846067.000,1347.251034
4846087.000,1414.085915
4846107.000,1491.139964
4846127.000,1576.890079
4846147.000,1669.967699
4846167.000,1769.183972
4846187.000,1873.528369
4846207.000,1982.153276
4846227.000,2094.352782
4846247.000,2209.540638
4846267.000,2327.229842
4846274.035,2369.143467
4851692.328,2396.872752
4851712.000,2290.950672
4851732.000,2186.857426
4851752.000,2086.976063
4851772.000,1991.986361
4851792.000,1902.664686
4851812.000,1819.886465
4851832.000,1744.620604
4851852.000,1677.911726
4851872.000,1620.845675
4851892.000,1574.495362
4851912.000,1539.847417
4851932.000,1517.716513
4851952.000,1508.660644
4851972.000,1512.915575
4851992.000,1530.365337
4852012.000,1560.556693
4852032.000,1602.753635
4852052.000,1656.017653
4852072.000,1719.294959
4852092.000,1791.495250
4852112.000,1871.553042
4852132.000,1958.468759
4852152.000,2051.331924
4852172.000,2149.330481
4852192.000,2251.750623
4852212.000,2357.971093
4852215.218,2375.381883
4886431.650,2370.674593
4886451.000,2246.754729
4886471.000,2120.004188
4886491.000,1994.927418
4886511.000,1871.921645
4886531.000,1751.484190
4886551.000,1634.242899
4886571.000,1520.995628
4886591.000,1412.759976
4886611.000,1310.832358
4886631.000,1216.850252
4886651.000,1132.840050
4886671.000,1061.214515
4886691.000,1004.661255
4886711.000,965.858729
4886731.000,947.009689
4886751.000,949.312071
4886771.000,972.614845
4886791.000,1015.463555
4886811.000,1075.507040
4886831.000,1150.030957
4886851.000,1236.389794
4886871.000,1332.249621
4886891.000,1435.670333
4886911.000,1545.093107
4886931.000,1659.287094
4886951.000,1777.286916
4886971.000,1898.335326
4886991.000,2021.835719
4887011.000,2147.314740
4887031.000,2274.393583
4887050.108,2397.017132
4892539.516,2373.238255
4892559.000,2296.683724
4892579.000,2223.720275
4892599.000,2157.047368
4892619.000,2097.288755
4892639.000,2045.070949
4892659.000,2001.000933
4892679.000,1965.639474
4892699.000,1939.471495
4892719.000,1922.876664
4892739.000,1916.103641
4892759.000,1919.252057
4892779.000,1932.264779
4892799.000,1954.932089
4892819.000,1986.906823
4892839.000,2027.728308
4892859.000,2076.851038
4892879.000,2133.674651
4892899.000,2197.571795
4892919.000,2267.912015
4892939.000,2344.080310
4892950.881,2391.844211
4930580.073,2393.203719
4930600.000,2298.396565
4930620.000,2207.567951
4930640.000,2121.674862
4930660.000,2041.386145
4930680.000,1967.431372
4930700.000,1900.590601
4930720.000,1841.675973
4930740.000,1791.503401
4930760.000,1750.854417
4930780.000,1720.429692
4930800.000,1700.798934
4930820.000,1692.353816
4930840.000,1695.272539
4930860.000,1709.502962
4930880.000,1734.767799
4930900.000,1770.591035
4930920.000,1816.339829
4930940.000,1871.273805
4930960.000,1934.594186
4930980.000,2005.486654
4931000.000,2083.154928
4931020.000,2166.844136
4931040.000,2255.855231
4931060.000,2349.551996
4931064.542,2371.421371
4936517.528,2397.086533
4936537.000,2276.038760
4936557.000,2153.486388
4936577.000,2033.119365
4936597.000,1915.407928
4936617.000,1800.929902
4936637.000,1690.397886
4936657.000,1584.691459
4936677.000,1484.892834
4936697.000,1392.321249
4936717.000,1308.555907
4936737.000,1235.429248
4936757.000,1174.963586
4936777.000,1129.222204
4936797.000,1100.063501
4936817.000,1088.832483
4936837.000,1096.084000
4936857.000,1121.454974
4936877.000,1163.748771
4936897.000,1221.189317
4936917.000,1291.732582
4936937.000,1373.330855
4936957.000,1464.102513
4936977.000,1562.411560
4936997.000,1666.883920
4937017.000,1776.388992
4937037.000,1890.006593
4937057.000,2006.991033
4937077.000,2126.737896
4937097.000,2248.755810
4937116.865,2371.798743
4971320.880,2373.673906
4971340.000,2263.220644
4971360.000,2150.424120
4971380.000,2040.945760
4971400.000,1935.403937
4971420.000,1834.531619
4971440.000,1739.192738
4971460.000,1650.395123
4971480.000,1569.295028
4971500.000,1497.185453
4971520.000,1435.459059
4971540.000,1385.536181
4971560.000,1348.754265
4971580.000,1326.226775
4971600.000,1318.697309
4971620.000,1326.427291
4971640.000,1349.153534
4971660.000,1386.131220
4971680.000,1436.246515
4971700.000,1498.162597
4971720.000,1570.460472
4971740.000,1651.749262
4971760.000,1740.737923
4971780.000,1836.272178
4971800.000,1937.345983
4971820.000,2043.096976
4971840.000,2152.793539
4971860.000,2265.818430
4971880.000,2381.652037
4971882.619,2397.004905
4977308.416,2369.849697
4977328.000,2261.996191
4977348.000,2155.006332
4977368.000,2051.742669
4977388.000,1952.840121
4977408.000,1859.036239
4977428.000,1771.179925
4977448.000,1690.234322
4977468.000,1617.269136
4977488.000,1553.436847
4977508.000,1499.926708
4977528.000,1457.893321
4977548.000,1428.362109
4977568.000,1412.123612
4977588.000,1409.637164
4977608.000,1420.968733
4977628.000,1445.781464
4977648.000,1483.381558
4977668.000,1532.805759
4977688.000,1592.926884
4977708.000,1662.553939
4977728.000,1740.512024
4977748.000,1825.696808
4977768.000,1917.105159
4977788.000,2013.847527
4977808.000,2115.147964
4977828.000,2220.336890
4977848.000,2328.840233
4977859.851,2394.496035
5015531.495,2388.757200
5015551.000,2343.169455
5015571.000,2303.416780
5015591.000,2271.136976
5015611.000,2246.673571
5015631.000,2230.301723
5015651.000,2222.214725
5015671.000,2222.513764
5015691.000,2231.202572
5015711.000,2248.187301
5015731.000,2273.281887
5015751.000,2306.217907
5015771.000,2346.658132
5015784.197,2377.264136
5021358.489,2396.836428
5021378.000,2269.030046
5021398.000,2138.941151
5021418.000,2010.024829
5021438.000,1882.586192
5021458.000,1757.010700
5021478.000,1633.791434
5021498.000,1513.566657
5021518.000,1397.171253
5021538.000,1285.705832
5021558.000,1180.625613
5021578.000,1083.844418
5021598.000,997.830881
5021618.000,925.636841
5021638.000,870.744268
5021658.000,836.594394
5021678.000,825.782683
5021698.000,839.218617
5021718.000,875.783317
5021738.000,932.747762
5021758.000,1006.633752
5021778.000,1093.990660
5021798.000,1191.827332
5021818.000,1297.738745
5021838.000,1409.865945
5021858.000,1526.796965
5021878.000,1647.463878
5021898.000,1771.056025
5021918.000,1896.952993
5021938.000,2024.674877
5021958.000,2153.845988
5021978.000,2284.168518
5021991.028,2369.565748
5027563.782,2392.081892
5027583.000,2378.848835
5027603.000,2373.152809
5027623.000,2375.749275
5027643.000,2386.606076
5027645.995,2388.936789
5056241.801,2378.134440
5056261.000,2290.312673
5056281.000,2203.777212
5056301.000,2122.947061
5056321.000,2048.539497
5056341.000,1981.316960
5056361.000,1922.068768
5056381.000,1871.583796
5056401.000,1830.614398
5056421.000,1799.833109
